2018-02-05 17:57:03 - PHP Warning:  Invalid argument supplied for foreach() in D:\OSPanel\domains\ocs\admin\model\catalog\product.php on line 191
2018-02-05 17:57:03 - PHP Warning:  Cannot modify header information - headers already sent by (output started at D:\OSPanel\domains\ocs\admin\index.php:82) in D:\OSPanel\domains\ocs\system\engine\controller.php on line 28
2018-02-05 17:57:03 - PHP Warning:  Cannot modify header information - headers already sent by (output started at D:\OSPanel\domains\ocs\admin\index.php:82) in D:\OSPanel\domains\ocs\system\engine\controller.php on line 29
2018-02-05 17:59:24 - PHP Warning:  Invalid argument supplied for foreach() in D:\OSPanel\domains\ocs\admin\model\catalog\product.php on line 191
2018-02-05 17:59:24 - PHP Warning:  Cannot modify header information - headers already sent by (output started at D:\OSPanel\domains\ocs\admin\index.php:82) in D:\OSPanel\domains\ocs\system\engine\controller.php on line 28
2018-02-05 17:59:24 - PHP Warning:  Cannot modify header information - headers already sent by (output started at D:\OSPanel\domains\ocs\admin\index.php:82) in D:\OSPanel\domains\ocs\system\engine\controller.php on line 29
2018-02-05 18:01:39 - PHP Warning:  Invalid argument supplied for foreach() in D:\OSPanel\domains\ocs\admin\model\catalog\product.php on line 191
2018-02-05 18:01:39 - PHP Warning:  Cannot modify header information - headers already sent by (output started at D:\OSPanel\domains\ocs\admin\index.php:82) in D:\OSPanel\domains\ocs\system\engine\controller.php on line 28
2018-02-05 18:01:39 - PHP Warning:  Cannot modify header information - headers already sent by (output started at D:\OSPanel\domains\ocs\admin\index.php:82) in D:\OSPanel\domains\ocs\system\engine\controller.php on line 29
2018-02-05 18:02:48 - PHP Notice:  Undefined variable: entry_products_discount in D:\OSPanel\domains\ocs\admin\view\template\catalog\product_form.tpl on line 111
2018-02-05 18:02:48 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\admin\view\template\catalog\product_form.tpl on line 112
2018-02-05 18:08:53 - PHP Notice:  Error: Unknown column 'products_discount' in 'field list'<br />Error No: 1054<br />UPDATE oc_product SET model = 'Товар 21', sku = '', upc = '', ean = '', jan = '', isbn = '', mpn = '', location = '', quantity = '1000', minimum = '1', subtract = '0', stock_status_id = '5', date_available = '2009-02-03', manufacturer_id = '7', shipping = '1', price = '200', products_discount  = '123', points = '400', weight = '1', weight_class_id = '1', length = '0', width = '0', height = '0', length_class_id = '1', status = '1', tax_class_id = '9', sort_order = '0', date_modified = NOW() WHERE product_id = '47' in D:\OSPanel\domains\ocs\system\database\mysqliz.php on line 53
2018-02-05 18:13:21 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:13:21 - PHP Notice:  Undefined variable: text_product_discount in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 43
2018-02-05 18:14:10 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:14:46 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:15:13 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:18:48 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:18:49 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:18:50 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:19:46 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:19:47 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:20:48 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:21:56 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:21:57 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:21:58 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:22:08 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:22:09 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:24:02 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
